profile_id,time,pressure,latitude,longitude,S_42,S_41,T_28,T2_35
os1701l3c130_ctd,2017-09-25T17:29:57Z,10.0,67.47967,192.84117,32.3515,32.3494,3.5436,3.5437
os1701l3c130_ctd,2017-09-25T17:29:57Z,11.0,67.47967,192.84117,32.3515,32.3492,3.5433,3.5434
os1701l3c130_ctd,2017-09-25T17:29:57Z,12.0,67.47967,192.84117,32.3514,32.3491,3.5435,3.5436
os1701l3c130_ctd,2017-09-25T17:29:57Z,13.0,67.47967,192.84117,32.3517,32.3492,3.5436,3.5434
os1701l3c130_ctd,2017-09-25T17:29:57Z,14.0,67.47967,192.84117,32.3521,32.3495,3.5432,3.5431
os1701l3c130_ctd,2017-09-25T17:29:57Z,15.0,67.47967,192.84117,32.3517,32.3493,3.5431,3.5429
os1701l3c130_ctd,2017-09-25T17:29:57Z,16.0,67.47967,192.84117,32.3519,32.3493,3.543,3.5427
os1701l3c130_ctd,2017-09-25T17:29:57Z,17.0,67.47967,192.84117,32.3515,32.3489,3.5435,3.5432
os1701l3c130_ctd,2017-09-25T17:29:57Z,18.0,67.47967,192.84117,32.3515,32.349,3.5437,3.5436
os1701l3c130_ctd,2017-09-25T17:29:57Z,19.0,67.47967,192.84117,32.3515,32.3491,3.5438,3.5436
os1701l3c130_ctd,2017-09-25T17:29:57Z,20.0,67.47967,192.84117,32.3514,32.349,3.5432,3.5433
os1701l3c130_ctd,2017-09-25T17:29:57Z,21.0,67.47967,192.84117,32.3515,32.3491,3.5434,3.5435
os1701l3c130_ctd,2017-09-25T17:29:57Z,22.0,67.47967,192.84117,32.3517,32.3498,3.544,3.5442
os1701l3c130_ctd,2017-09-25T17:29:57Z,23.0,67.47967,192.84117,32.352,32.3495,3.544,3.5439
os1701l3c130_ctd,2017-09-25T17:29:57Z,24.0,67.47967,192.84117,32.3521,32.3497,3.5436,3.5437
os1701l3c130_ctd,2017-09-25T17:29:57Z,25.0,67.47967,192.84117,32.3528,32.3503,3.5437,3.5435
os1701l3c130_ctd,2017-09-25T17:29:57Z,26.0,67.47967,192.84117,32.3557,32.3524,3.5409,3.5398
os1701l3c130_ctd,2017-09-25T17:29:57Z,27.0,67.47967,192.84117,32.3701,32.3694,3.5173,3.521
os1701l3c130_ctd,2017-09-25T17:29:57Z,28.0,67.47967,192.84117,32.4688,32.4597,3.3948,3.3897
os1701l3c130_ctd,2017-09-25T17:29:57Z,29.0,67.47967,192.84117,32.555,32.5437,3.1811,3.1592
os1701l3c130_ctd,2017-09-25T17:29:57Z,30.0,67.47967,192.84117,32.5606,32.5603,3.1191,3.1234
os1701l3c130_ctd,2017-09-25T17:29:57Z,31.0,67.47967,192.84117,32.5679,32.5658,3.1311,3.1319
os1701l3c130_ctd,2017-09-25T17:29:57Z,32.0,67.47967,192.84117,32.5768,32.5799,3.1675,3.1714
os1701l3c130_ctd,2017-09-25T17:29:57Z,33.0,67.47967,192.84117,32.5995,32.5997,3.2129,3.2159
os1701l3c130_ctd,2017-09-25T17:29:57Z,34.0,67.47967,192.84117,32.614,32.6117,3.237,3.2366
os1701l3c130_ctd,2017-09-25T17:29:57Z,35.0,67.47967,192.84117,32.6224,32.6214,3.2482,3.2484
os1701l3c130_ctd,2017-09-25T17:29:57Z,36.0,67.47967,192.84117,32.6255,32.6232,3.2515,3.252
os1701l3c130_ctd,2017-09-25T17:29:57Z,37.0,67.47967,192.84117,32.6254,32.6235,3.253,3.2533
os1701l3c130_ctd,2017-09-25T17:29:57Z,38.0,67.47967,192.84117,32.6254,32.6234,3.2538,3.2533
os1701l3c130_ctd,2017-09-25T17:29:57Z,39.0,67.47967,192.84117,32.6252,32.623,3.2529,3.253
os1701l3c130_ctd,2017-09-25T17:29:57Z,40.0,67.47967,192.84117,32.6259,32.6238,3.2527,3.2529
os1701l3c130_ctd,2017-09-25T17:29:57Z,41.0,67.47967,192.84117,32.6258,32.6237,3.2526,3.2529
os1701l3c130_ctd,2017-09-25T17:29:57Z,42.0,67.47967,192.84117,32.6254,32.6233,3.2525,3.2529
os1701l3c130_ctd,2017-09-25T17:29:57Z,43.0,67.47967,192.84117,32.6249,32.6225,3.2533,3.2539
os1701l3c131_ctd,2017-09-25T22:20:31Z,0.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,1.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,2.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,3.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,4.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,5.0,67.48883,194.10733,31.241,31.1891,5.1895,5.1885
os1701l3c131_ctd,2017-09-25T22:20:31Z,6.0,67.48883,194.10733,31.2393,31.2052,5.1882,5.1875
os1701l3c131_ctd,2017-09-25T22:20:31Z,7.0,67.48883,194.10733,31.2394,31.2089,5.1882,5.1873
os1701l3c131_ctd,2017-09-25T22:20:31Z,8.0,67.48883,194.10733,31.2395,31.2048,5.1883,5.1873
os1701l3c131_ctd,2017-09-25T22:20:31Z,9.0,67.48883,194.10733,31.2438,31.2014,5.1919,5.1912
os1701l3c131_ctd,2017-09-25T22:20:31Z,10.0,67.48883,194.10733,31.2442,31.2083,5.19,5.1931
os1701l3c131_ctd,2017-09-25T22:20:31Z,11.0,67.48883,194.10733,31.2451,31.2104,5.1894,5.1925
os1701l3c131_ctd,2017-09-25T22:20:31Z,12.0,67.48883,194.10733,31.2484,31.2102,5.1924,5.1883
os1701l3c131_ctd,2017-09-25T22:20:31Z,13.0,67.48883,194.10733,31.2473,31.2105,5.1944,5.1897
os1701l3c131_ctd,2017-09-25T22:20:31Z,14.0,67.48883,194.10733,31.246,31.2106,5.1959,5.1915
os1701l3c131_ctd,2017-09-25T22:20:31Z,15.0,67.48883,194.10733,31.2392,31.2209,5.1858,5.1811
os1701l3c131_ctd,2017-09-25T22:20:31Z,16.0,67.48883,194.10733,NaN,31.2309,5.1752,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,17.0,67.48883,194.10733,NaN,31.2165,5.1924,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,18.0,67.48883,194.10733,NaN,31.3125,5.0895,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,19.0,67.48883,194.10733,NaN,31.2247,5.1864,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,20.0,67.48883,194.10733,NaN,31.2271,5.1839,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,21.0,67.48883,194.10733,NaN,31.3396,5.0607,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,22.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,23.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,24.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,25.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,26.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,27.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,28.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,29.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,30.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,31.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,32.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,33.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c131_ctd,2017-09-25T22:20:31Z,34.0,67.48883,194.10733,NaN,NaN,NaN,NaN
os1701l3c132_ctd,2017-09-26T07:03:50Z,0.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,1.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,2.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,3.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,4.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,5.0,67.49433,195.41867,32.0708,32.0672,5.1526,5.1504
os1701l3c132_ctd,2017-09-26T07:03:50Z,6.0,67.49433,195.41867,32.0712,32.0684,5.1578,5.1575
os1701l3c132_ctd,2017-09-26T07:03:50Z,7.0,67.49433,195.41867,32.0734,32.0698,5.1597,5.1583
os1701l3c132_ctd,2017-09-26T07:03:50Z,8.0,67.49433,195.41867,32.074,32.0707,5.1578,5.1566
os1701l3c132_ctd,2017-09-26T07:03:50Z,9.0,67.49433,195.41867,32.0746,32.0717,5.1551,5.1548
os1701l3c132_ctd,2017-09-26T07:03:50Z,10.0,67.49433,195.41867,32.0742,32.0709,5.1574,5.1554
os1701l3c132_ctd,2017-09-26T07:03:50Z,11.0,67.49433,195.41867,32.082,32.0763,5.1437,5.1398
os1701l3c132_ctd,2017-09-26T07:03:50Z,12.0,67.49433,195.41867,32.086,32.0813,5.1321,5.1295
os1701l3c132_ctd,2017-09-26T07:03:50Z,13.0,67.49433,195.41867,32.0897,32.0852,5.1244,5.1198
os1701l3c132_ctd,2017-09-26T07:03:50Z,14.0,67.49433,195.41867,32.0892,32.0864,5.1208,5.1198
os1701l3c132_ctd,2017-09-26T07:03:50Z,15.0,67.49433,195.41867,32.106,32.101,5.0747,5.0785
os1701l3c132_ctd,2017-09-26T07:03:50Z,16.0,67.49433,195.41867,32.2028,32.1716,4.725,4.7329
os1701l3c132_ctd,2017-09-26T07:03:50Z,17.0,67.49433,195.41867,32.3353,32.2967,3.9835,4.0344
os1701l3c132_ctd,2017-09-26T07:03:50Z,18.0,67.49433,195.41867,32.4173,32.3954,3.3818,3.4633
os1701l3c132_ctd,2017-09-26T07:03:50Z,19.0,67.49433,195.41867,32.419,32.4191,3.2918,3.3152
os1701l3c132_ctd,2017-09-26T07:03:50Z,20.0,67.49433,195.41867,32.4265,32.4224,3.2913,3.2966
os1701l3c132_ctd,2017-09-26T07:03:50Z,21.0,67.49433,195.41867,32.4282,32.425,3.2917,3.295
os1701l3c132_ctd,2017-09-26T07:03:50Z,22.0,67.49433,195.41867,32.4315,32.4278,3.2914,3.2938
os1701l3c132_ctd,2017-09-26T07:03:50Z,23.0,67.49433,195.41867,32.432,32.4288,3.2921,3.2936
os1701l3c132_ctd,2017-09-26T07:03:50Z,24.0,67.49433,195.41867,32.4334,32.4303,3.2917,3.2947
os1701l3c132_ctd,2017-09-26T07:03:50Z,25.0,67.49433,195.41867,32.4367,32.4336,3.2926,3.2916
os1701l3c132_ctd,2017-09-26T07:03:50Z,26.0,67.49433,195.41867,32.4372,32.4334,3.2926,3.2927
os1701l3c133_ctd,2017-09-26T16:11:24Z,0.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,1.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,2.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,3.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,4.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,5.0,66.99834,195.30083,29.1903,29.1864,5.7432,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,6.0,66.99834,195.30083,29.1899,29.1862,5.7422,5.7415
os1701l3c133_ctd,2017-09-26T16:11:24Z,7.0,66.99834,195.30083,29.19,29.1857,5.7429,5.7413
os1701l3c133_ctd,2017-09-26T16:11:24Z,8.0,66.99834,195.30083,29.192,29.1891,5.7465,5.746
os1701l3c133_ctd,2017-09-26T16:11:24Z,9.0,66.99834,195.30083,29.199,29.1977,5.7609,5.7593
os1701l3c133_ctd,2017-09-26T16:11:24Z,10.0,66.99834,195.30083,29.5287,29.5768,5.9836,5.9745
os1701l3c133_ctd,2017-09-26T16:11:24Z,11.0,66.99834,195.30083,29.9852,29.9909,6.0929,6.0953
os1701l3c133_ctd,2017-09-26T16:11:24Z,12.0,66.99834,195.30083,30.576,30.5744,6.1615,6.1612
os1701l3c133_ctd,2017-09-26T16:11:24Z,13.0,66.99834,195.30083,31.1225,31.1362,6.1504,6.1486
os1701l3c133_ctd,2017-09-26T16:11:24Z,14.0,66.99834,195.30083,31.8653,31.8833,6.1032,6.102
os1701l3c133_ctd,2017-09-26T16:11:24Z,15.0,66.99834,195.30083,32.0601,32.0563,6.0734,6.071
os1701l3c133_ctd,2017-09-26T16:11:24Z,16.0,66.99834,195.30083,32.0754,32.0751,6.079,6.0792
os1701l3c133_ctd,2017-09-26T16:11:24Z,17.0,66.99834,195.30083,32.1108,32.099,5.9812,5.975
os1701l3c133_ctd,2017-09-26T16:11:24Z,18.0,66.99834,195.30083,32.2223,32.1928,5.5619,5.5766
os1701l3c133_ctd,2017-09-26T16:11:24Z,19.0,66.99834,195.30083,32.5388,32.5007,4.5449,4.5252
os1701l3c133_ctd,2017-09-26T16:11:24Z,20.0,66.99834,195.30083,32.5441,32.537,4.4393,4.435
os1701l3c133_ctd,2017-09-26T16:11:24Z,21.0,66.99834,195.30083,32.5506,32.546,4.4165,4.4147
os1701l3c133_ctd,2017-09-26T16:11:24Z,22.0,66.99834,195.30083,32.5532,32.5501,4.4132,4.419
os1701l3c133_ctd,2017-09-26T16:11:24Z,23.0,66.99834,195.30083,32.5565,32.5532,4.411,4.4124
os1701l3c133_ctd,2017-09-26T16:11:24Z,24.0,66.99834,195.30083,32.5634,32.5602,4.4139,4.4112
os1701l3c134_ctd,2017-09-26T23:05:45Z,0.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,1.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,2.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,3.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,4.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,5.0,66.999664,194.101,31.0383,31.0334,5.9147,5.914
os1701l3c134_ctd,2017-09-26T23:05:45Z,6.0,66.999664,194.101,31.0369,31.0337,5.9042,5.9066
os1701l3c134_ctd,2017-09-26T23:05:45Z,7.0,66.999664,194.101,31.039,31.0361,5.8921,5.8918
os1701l3c134_ctd,2017-09-26T23:05:45Z,8.0,66.999664,194.101,31.0438,31.0406,5.8737,5.8739
os1701l3c134_ctd,2017-09-26T23:05:45Z,9.0,66.999664,194.101,31.0528,31.05,5.8586,5.8588
os1701l3c134_ctd,2017-09-26T23:05:45Z,10.0,66.999664,194.101,31.0583,31.0564,5.8613,5.8623
os1701l3c134_ctd,2017-09-26T23:05:45Z,11.0,66.999664,194.101,31.071,31.0701,5.8862,5.8867
os1701l3c134_ctd,2017-09-26T23:05:45Z,12.0,66.999664,194.101,31.0789,31.0761,5.8821,5.8821
os1701l3c134_ctd,2017-09-26T23:05:45Z,13.0,66.999664,194.101,31.0825,31.0802,5.881,5.8814
os1701l3c134_ctd,2017-09-26T23:05:45Z,14.0,66.999664,194.101,31.0878,31.0851,5.8806,5.8807
os1701l3c134_ctd,2017-09-26T23:05:45Z,15.0,66.999664,194.101,31.158,31.1092,5.8403,5.7791
os1701l3c134_ctd,2017-09-26T23:05:45Z,16.0,66.999664,194.101,32.2842,32.1847,4.4079,4.3086
os1701l3c134_ctd,2017-09-26T23:05:45Z,17.0,66.999664,194.101,32.3751,32.3727,4.1814,4.1857
os1701l3c134_ctd,2017-09-26T23:05:45Z,18.0,66.999664,194.101,32.392,32.3841,4.1653,4.1623
os1701l3c134_ctd,2017-09-26T23:05:45Z,19.0,66.999664,194.101,32.4007,32.3974,4.1487,4.1495
os1701l3c134_ctd,2017-09-26T23:05:45Z,20.0,66.999664,194.101,32.402,32.3962,4.1561,4.1523
os1701l3c134_ctd,2017-09-26T23:05:45Z,21.0,66.999664,194.101,32.4052,32.4009,4.1516,4.1501
os1701l3c134_ctd,2017-09-26T23:05:45Z,22.0,66.999664,194.101,32.4029,32.3996,4.1549,4.155
os1701l3c134_ctd,2017-09-26T23:05:45Z,23.0,66.999664,194.101,32.3956,32.388,4.1782,4.1653
os1701l3c135_ctd,2017-09-27T07:21:16Z,0.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,1.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,2.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,3.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,4.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,5.0,66.99733,192.83583,32.0833,32.0788,4.8287,4.8251
os1701l3c135_ctd,2017-09-27T07:21:16Z,6.0,66.99733,192.83583,32.0821,32.0789,4.8152,4.816
os1701l3c135_ctd,2017-09-27T07:21:16Z,7.0,66.99733,192.83583,32.0828,32.0792,4.8096,4.8087
os1701l3c135_ctd,2017-09-27T07:21:16Z,8.0,66.99733,192.83583,32.0831,32.0802,4.8065,4.8062
os1701l3c135_ctd,2017-09-27T07:21:16Z,9.0,66.99733,192.83583,32.0834,32.0803,4.805,4.8047
os1701l3c135_ctd,2017-09-27T07:21:16Z,10.0,66.99733,192.83583,32.0837,32.0807,4.8031,4.8029
os1701l3c135_ctd,2017-09-27T07:21:16Z,11.0,66.99733,192.83583,32.0845,32.0813,4.8014,4.8007
os1701l3c135_ctd,2017-09-27T07:21:16Z,12.0,66.99733,192.83583,32.0858,32.0825,4.7987,4.7981
os1701l3c135_ctd,2017-09-27T07:21:16Z,13.0,66.99733,192.83583,32.0868,32.0835,4.7956,4.7948
os1701l3c135_ctd,2017-09-27T07:21:16Z,14.0,66.99733,192.83583,32.0871,32.0842,4.7933,4.7929
os1701l3c135_ctd,2017-09-27T07:21:16Z,15.0,66.99733,192.83583,32.0879,32.085,4.7926,4.7921
os1701l3c135_ctd,2017-09-27T07:21:16Z,16.0,66.99733,192.83583,32.0891,32.0862,4.7919,4.7915
os1701l3c135_ctd,2017-09-27T07:21:16Z,17.0,66.99733,192.83583,32.0896,32.0868,4.7922,4.7918
os1701l3c135_ctd,2017-09-27T07:21:16Z,18.0,66.99733,192.83583,32.0907,32.0877,4.7912,4.7908
os1701l3c135_ctd,2017-09-27T07:21:16Z,19.0,66.99733,192.83583,32.0909,32.088,4.7901,4.7897
os1701l3c135_ctd,2017-09-27T07:21:16Z,20.0,66.99733,192.83583,32.0921,32.0891,4.79,4.7895
os1701l3c135_ctd,2017-09-27T07:21:16Z,21.0,66.99733,192.83583,32.0926,32.0898,4.79,4.7897
os1701l3c135_ctd,2017-09-27T07:21:16Z,22.0,66.99733,192.83583,32.0941,32.0912,4.7896,4.7892
os1701l3c135_ctd,2017-09-27T07:21:16Z,23.0,66.99733,192.83583,32.0957,32.0927,4.7885,4.788
os1701l3c135_ctd,2017-09-27T07:21:16Z,24.0,66.99733,192.83583,32.0988,32.0956,4.7842,4.7836
os1701l3c135_ctd,2017-09-27T07:21:16Z,25.0,66.99733,192.83583,32.1063,32.1025,4.7741,4.7732
os1701l3c135_ctd,2017-09-27T07:21:16Z,26.0,66.99733,192.83583,32.1173,32.1129,4.7571,4.7554
os1701l3c135_ctd,2017-09-27T07:21:16Z,27.0,66.99733,192.83583,32.126,32.1225,4.742,4.7412
os1701l3c135_ctd,2017-09-27T07:21:16Z,28.0,66.99733,192.83583,32.1289,32.1254,4.7365,4.7356
os1701l3c135_ctd,2017-09-27T07:21:16Z,29.0,66.99733,192.83583,32.1439,32.1371,4.7056,4.7018
os1701l3c135_ctd,2017-09-27T07:21:16Z,30.0,66.99733,192.83583,32.1697,32.1606,4.6364,4.6314
os1701l3c135_ctd,2017-09-27T07:21:16Z,31.0,66.99733,192.83583,32.1957,32.1868,4.5465,4.542
os1701l3c135_ctd,2017-09-27T07:21:16Z,32.0,66.99733,192.83583,32.2085,32.2028,4.4966,4.4942
os1701l3c135_ctd,2017-09-27T07:21:16Z,33.0,66.99733,192.83583,32.2529,32.2364,4.3934,4.3863
os1701l3c135_ctd,2017-09-27T07:21:16Z,34.0,66.99733,192.83583,32.452,32.3987,3.1715,3.0695
os1701l3c135_ctd,2017-09-27T07:21:16Z,35.0,66.99733,192.83583,32.485,32.4732,2.607,2.6044
os1701l3c135_ctd,2017-09-27T07:21:16Z,36.0,66.99733,192.83583,32.4812,32.4708,2.6362,2.6052
